"","Level","Date","State FIPS","State Postal Code","County FIPS","County Name","Population Staying at Home","Population Not Staying at Home","Number of Trips","Number of Trips <1","Number of Trips 1-3","Number of Trips 3-5","Number of Trips 5-10","Number of Trips 10-25","Number of Trips 25-50","Number of Trips 50-100","Number of Trips 100-250","Number of Trips 250-500","Number of Trips >=500","Row ID"
"120","State",2019-07-29,"18","IN",NA,NA,1310135,5361291,28430375,6239907,6788618,3615310,4712280,4952213,1529325,352329,136590,44437,59366,"18-00000-20190729"
"121","State",2019-07-30,"18","IN",NA,NA,1325449,5345977,28787002,6264562,6883253,3620019,4812314,5050855,1572330,343972,134337,45544,59816,"18-00000-20190730"
"122","State",2019-07-31,"18","IN",NA,NA,1300551,5370875,29585251,6572697,7051833,3765589,4935406,5123012,1521791,353548,145452,49483,66440,"18-00000-20190731"
"123","State",2019-08-01,"18","IN",NA,NA,1264013,5407413,29575135,6383402,7123234,3724507,4988273,5168787,1546747,371584,149889,50453,68259,"18-00000-20190801"
"124","State",2019-08-02,"18","IN",NA,NA,1254069,5417357,30842148,6641057,7448858,3942697,5195772,5326977,1628524,390740,156246,47464,63813,"18-00000-20190802"
"125","State",2019-08-03,"18","IN",NA,NA,1340519,5330907,30616331,6753481,7501097,3961654,5132849,5074038,1520164,405852,147946,42635,76615,"18-00000-20190803"
"126","State",2019-08-04,"18","IN",NA,NA,1384016,5287410,26240785,5628226,6572427,3487642,4404861,4250617,1207779,369340,172393,51369,96131,"18-00000-20190804"
"127","State",2019-08-05,"18","IN",NA,NA,1322400,5349026,27967537,6056693,6788022,3635332,4639538,4804484,1420706,341437,149592,49462,82271,"18-00000-20190805"
"128","State",2019-08-06,"18","IN",NA,NA,1363072,5308354,28070126,6089881,6790978,3576118,4652336,4905176,1471152,342619,140487,42972,58407,"18-00000-20190806"
"129","State",2019-08-07,"18","IN",NA,NA,1414503,5256923,31274766,6964727,7787219,3926542,5084579,5391818,1591103,356165,108264,31120,33229,"18-00000-20190807"
"130","State",2019-08-08,"18","IN",NA,NA,1324304,5347122,27095799,5779262,6551661,3463489,4609058,4670942,1403035,337391,144525,44256,92180,"18-00000-20190808"
"131","State",2019-08-09,"18","IN",NA,NA,1077080,5594346,29328033,6343496,7059206,3488209,4881802,5264368,1578986,403640,205214,45965,57147,"18-00000-20190809"
"132","State",2019-08-10,"18","IN",NA,NA,1192381,5479045,29128516,6531327,7294090,3411972,4785859,4936584,1466698,412193,189492,42912,57389,"18-00000-20190810"
"133","State",2019-08-11,"18","IN",NA,NA,1311721,5359705,25470683,5543431,6565258,3127922,4166005,4141021,1195681,382742,225708,50313,72602,"18-00000-20190811"
"134","State",2019-08-12,"18","IN",NA,NA,1249787,5421639,26611131,5676397,6457170,3135001,4401311,4883175,1397749,370695,179622,41474,68537,"18-00000-20190812"
"135","State",2019-08-13,"18","IN",NA,NA,1257323,5414103,27274982,5980215,6699257,3193766,4435948,4908229,1428236,361063,161696,44174,62398,"18-00000-20190813"
"136","State",2019-08-14,"18","IN",NA,NA,1220632,5450794,28679677,6500990,7065718,3425033,4582096,5004558,1479733,363999,160779,41790,54981,"18-00000-20190814"
"137","State",2019-08-15,"18","IN",NA,NA,1253297,5418129,28291894,6227524,6878041,3524525,4630391,4921107,1447536,371971,166065,47621,77113,"18-00000-20190815"
"138","State",2019-08-16,"18","IN",NA,NA,1081043,5590383,29509814,6473621,7305039,3631680,4771085,5100957,1502259,422566,194000,48271,60336,"18-00000-20190816"
"139","State",2019-08-17,"18","IN",NA,NA,1139657,5531769,28869460,6380505,7197689,3603946,4639118,4840269,1460620,460588,185261,46813,54651,"18-00000-20190817"
"140","State",2019-08-18,"18","IN",NA,NA,1235204,5436222,24665807,5219137,6288055,3127943,3981446,4088573,1193321,435783,212774,55089,63686,"18-00000-20190818"
"141","State",2019-08-19,"18","IN",NA,NA,1182392,5489034,26932527,6012567,6562277,3344827,4309907,4678124,1360110,374897,170908,49843,69067,"18-00000-20190819"
"142","State",2019-08-20,"18","IN",NA,NA,1216893,5454533,27030882,5943167,6567984,3407982,4329090,4741179,1414308,372964,149556,43544,61108,"18-00000-20190820"
"143","State",2019-08-21,"18","IN",NA,NA,1208812,5462614,28356080,6336998,7028030,3510393,4579995,4835126,1433107,389176,151346,41334,50575,"18-00000-20190821"
"144","State",2019-08-22,"18","IN",NA,NA,1180450,5490976,27309060,5832631,6643600,3406903,4614217,4752187,1400896,378488,164477,47083,68578,"18-00000-20190822"
"145","State",2019-08-23,"18","IN",NA,NA,1229775,5441651,29417251,6435167,7225217,3643033,4829395,5070916,1512704,421422,176497,49798,53102,"18-00000-20190823"
"146","State",2019-08-24,"18","IN",NA,NA,1250682,5420744,29147621,6498644,7380131,3723066,4715994,4665196,1418673,447895,188241,50715,59066,"18-00000-20190824"
"147","State",2019-08-25,"18","IN",NA,NA,1248742,5422684,25409860,5647638,6435440,3245562,4157707,3992462,1165980,420275,211672,58662,74462,"18-00000-20190825"
